Name,Pos,City,State,Height,Weight,Stars,Grade,University,Pos_rank, Reg_rank, State_rank,Year,Team,Reg_rank,State_rank
Emany Johnson,S,Hercules,CA,6'2'',188.0,,Nevada,,, NR, NR,2018,Nevada,,
Patrick Willis,ATH,Los Angeles,CA,5'11'',190.0,,Nevada,,, None, None,2018,Nevada,,
Knowledge Smith,CB,Missouri City,TX,5'11'',140.0,,Nevada,,, None, None,2018,Nevada,,
Charles Ross,WR,Culver City,CA,6'0'',170.0,,Nevada,,,,,2018,Nevada,,
Jordan Humphrey,ATH,League City,TX,5'8'',165.0,,Nevada,,,,,2018,Nevada,,
Crishaun Lappin,DE,Henderson,NV,6'0'',250.0,,Nevada,,,,,2018,Nevada,,
Devonte Lee,RB,Oklahoma City,OK,5'10'',215.0,,Nevada,,,,,2018,Nevada,,
Ryan Smith,TE,Granite Bay,CA,6'6'',220.0,,Nevada,,,,,2018,Nevada,,
Kaleb Meder,DE,Wheatland,CA,6'4'',250.0,,Nevada,,NR, NR, NR,2018,Nevada,,
James Fotofili,ILB,Sacramento,CA,6'0'',215.0,,Nevada,,NR,,,2018,Nevada,,
Moses Landis,DT,Oceanside,CA,6'3'',295.0,,Nevada,,, None, None,2018,Nevada,,
Trey Hamilton,OG,Reno,NV,6'3'',265.0,,Nevada,,NR, NR, NR,2018,Nevada,,
Hayden Werbeckes,TE,Reno,NV,6'4'',220.0,,Nevada,,, None, None,2018,Nevada,,
Tristan Nichols,DT,Maui,HI,6'4'',290.0,,Nevada,,,,,2018,Nevada,,
Kevin Scott,DT,Los Angeles,CA,6'4'',300.0,,Nevada,,NR,,,2018,Nevada,,
Jermaine Ledbetter,OG,Coffeyville,KS,6'4'',325.0,,Nevada,,, None, None,2018,Nevada,,
Nathaniel Vaughn,CB,Torrance,CA,6'0'',180.0,,Nevada,,,,,2018,Nevada,,
Fanon Vines,DE,Youngstown,OH,6'4'',255.0,,Nevada,,,,,2018,Nevada,,
Cameron Sampson,ATH,Sacramento,CA,6'0'',180.0,,77.0,Nevada,87,131,69,2022,Nevada,,
Chris Smalley,OLB,Minden,NV,6'5'',195.0,,76.0,Nevada,81,,,2022,Nevada,,
Ike Nnakenyi,DE,Henderson,NV,6'4'',235.0,,75.0,Nevada,123,207,14,2022,Nevada,,
Keenan Speer-Johnson,WR,Beaverton,OR,6'2'',190.0,,74.0,Nevada,186,217,8,2022,Nevada,,
Jonathan Maldonado,DE,Arcadia,CA,6'6'',210.0,,74.0,Nevada,141,233,115,2022,Nevada,,
KeeKee McQueen,ATH,Spanaway,WA,5'10'',175.0,,74.0,Nevada,143,240,26,2022,Nevada,,
A.J. Bianco,QB-PP,Honolulu,HI,6'3'',215.0,,73.0,Nevada,, None, None,2022,Nevada,,
Jonathan Thomas,ILB,West Hills,CA,6'3'',245.0,,73.0,Nevada,5,,,2022,Nevada,,
Stone Combs,OLB,Park City,UT,6'0'',210.0,,72.0,Nevada,147,285,44,2022,Nevada,,
Zac Welch,OG,El Dorado Hills,CA,6'4'',300.0,,71.0,Nevada,12, NR, NR,2022,Nevada,,
Elijah Barclay,WR,Santa Ana,CA,6'2'',175.0,,,Nevada,,,,2022,Nevada,,
Malaki Ta'ase,DE,Tucson,AZ,6'2'',240.0,,,Nevada,NR, NR, NR,2022,Nevada,,
Zenin Rudnick,OG,San Antonio,TX,6'3'',320.0,,,Nevada,, None, None,2022,Nevada,,
Jacob Munro,TE-H,Anaheim,CA,6'5'',250.0,,,Nevada,,,,2022,Nevada,,
Dyson Frank,TE-Y,Ephraim,UT,6'7'',238.0,,,Nevada,,,,2022,Nevada,,
Marcel Walker,OLB,Paterson,NJ,6'3'',210.0,,,Nevada,, None, None,2022,Nevada,,
Cole Feinauer,OT,Cheshire,CT,6'6'',300.0,,,Nevada,, None, None,2022,Nevada,,
Kai Arneson,OT,Monument,CO,6'7'',300.0,,,Nevada,,,,2022,Nevada,,
Cooper Shults,TE-H,Carmichael,CA,6'4'',225.0,,,Nevada,, None, None,2022,Nevada,,
Cross Patton,RB,Atlanta,GA,5'7'',185.0,,,Nevada,, None, None,2022,Nevada,,
Spencer Curtis,WR,Sandy,UT,6'0'',175.0,,,Nevada,,,,2022,Nevada,,
B.J. Casteel,WR,Covina,CA,6'0'',190.0,,,Nevada,,,,2022,Nevada,,
Darion Green-Warren,CB,Harbor City,CA,6'0'',195.0,,,Nevada,,,,2022,Nevada,,
Joey Capra,OG,Auburn,CA,6'4'',295.0,,,Nevada,, None, None,2022,Nevada,,
William Green,DT,Albany,GA,6'6'',300.0,,,Nevada,,,,2022,Nevada,,
